mobile,review_rating,Brand_x,Model_x,Brand_y,Model_y
https://gadgets.ndtv.com/htc-desire-x-36,4.522729215229216,HTC,Desire X,HTC,Desire X
https://gadgets.ndtv.com/htc-desire-vc-35,0.0,HTC,Desire VC,HTC,Desire VC
https://gadgets.ndtv.com/htc-one-s-38,2.8996850709086246,HTC,One S,HTC,One S
https://gadgets.ndtv.com/htc-desire-v-34,3.394736842105263,HTC,Desire V,HTC,Desire V
https://gadgets.ndtv.com/htc-desire-c-31,2.4492753623188412,HTC,Desire C,HTC,Desire C
https://gadgets.ndtv.com/htc-one-x-40,4.3444699322416716,HTC,One X,HTC,One X
https://gadgets.ndtv.com/htc-one-v-39,1.952777777777778,HTC,One V,HTC,One V
https://gadgets.ndtv.com/htc-wildfire-e2-price-in-india-96394,0.0,HTC,Wildfire E2,HTC,Wildfire E2
https://gadgets.ndtv.com/huawei-nova-8-se-high-edition-price-in-india-98295,0.0,Huawei,Nova 8 SE High Edition,Huawei,Nova 8 SE High Edition
https://gadgets.ndtv.com/huawei-nova-8-se-price-in-india-98294,0.0,Huawei,Nova 8 SE,Huawei,Nova 8 SE
https://gadgets.ndtv.com/huawei-mate-30e-pro-price-in-india-98017,0.0,Huawei,Mate 30E Pro,Huawei,Mate 30E Pro
https://gadgets.ndtv.com/huawei-mate-40-pro-plus-price-in-india-98016,0.0,Huawei,Mate 40 Pro+,Huawei,Mate 40 Pro+
https://gadgets.ndtv.com/huawei-mate-40-price-in-india-98015,0.0,Huawei,Mate 40,Huawei,Mate 40
https://gadgets.ndtv.com/huawei-mate-40-pro-price-in-india-98010,0.0,Huawei,Mate 40 Pro,Huawei,Mate 40 Pro
https://gadgets.ndtv.com/huawei-y7a-price-in-india-97930,0.0,Huawei,Y7a,Huawei,Y7a
https://gadgets.ndtv.com/huawei-nova-7-se-5g-youth-price-in-india-97755,0.0,Huawei,Nova 7 SE 5G Youth,Huawei,Nova 7 SE 5G Youth
https://gadgets.ndtv.com/huawei-huawei-p-smart-2021-price-in-india-97501,0.0,Huawei,P Smart 2021,Huawei,P Smart 2021
https://gadgets.ndtv.com/huawei-y9a-price-in-india-96914,0.0,Huawei,Y9a,Huawei,Y9a
https://gadgets.ndtv.com/huawei-enjoy-20-plus-price-in-india-96863,0.0,Huawei,Enjoy 20 Plus,Huawei,Enjoy 20 Plus
https://gadgets.ndtv.com/huawei-enjoy-20-price-in-india-96862,0.0,Huawei,Enjoy 20,Huawei,Enjoy 20
https://gadgets.ndtv.com/huawei-maimang-9-price-in-india-96304,0.0,Huawei,Maimang 9,Huawei,Maimang 9
https://gadgets.ndtv.com/huawei-enjoy-20-pro-price-in-india-94912,0.0,Huawei,Enjoy 20 Pro,Huawei,Enjoy 20 Pro
https://gadgets.ndtv.com/huawei-enjoy-z-5g-price-in-india-93994,5.590909090909091,Huawei,Enjoy Z 5G,Huawei,Enjoy Z 5G
https://gadgets.ndtv.com/huawei-y8p-price-in-india-93983,10.0,Huawei,Y8p,Huawei,Y8p
https://gadgets.ndtv.com/huawei-p40-lite-5g-price-in-india-93981,0.0,Huawei,P40 Lite 5G,Huawei,P40 Lite 5G
https://gadgets.ndtv.com/huawei-y8s-price-in-india-92530,0.0,Huawei,Y8s,Huawei,Y8s
https://gadgets.ndtv.com/huawei-nova-7-se-5g-price-in-india-92086,0.0,Huawei,Nova 7 SE 5G,Huawei,Nova 7 SE 5G
https://gadgets.ndtv.com/huawei-nova-7-5g-price-in-india-92085,0.0,Huawei,Nova 7 5G,Huawei,Nova 7 5G
https://gadgets.ndtv.com/huawei-nova-7-pro-5g-price-in-india-92084,0.0,Huawei,Nova 7 Pro 5G,Huawei,Nova 7 Pro 5G
https://gadgets.ndtv.com/huawei-p40-pro-plus-5g-price-in-india-91838,0.0,Huawei,P40 Pro+ 5G,Huawei,P40 Pro+ 5G
https://gadgets.ndtv.com/huawei-p40-lite-e-price-in-india-91757,0.0,Huawei,P40 Lite E,Huawei,P40 Lite E
https://gadgets.ndtv.com/huawei-enjoy-10e-price-in-india-91733,0.0,Huawei,Enjoy 10e,Huawei,Enjoy 10e
https://gadgets.ndtv.com/huawei-p40-pro-5g-price-in-india-91376,2.0833333333333335,Huawei,P40 Pro 5G,Huawei,P40 Pro 5G
https://gadgets.ndtv.com/huawei-p40-5g-price-in-india-91366,0.0,Huawei,P40 5G,Huawei,P40 5G
https://gadgets.ndtv.com/huawei-mate-xs-price-in-india-91666,0.0,Huawei,Mate Xs,Huawei,Mate Xs
https://gadgets.ndtv.com/huawei-nova-7i-price-in-india-91613,-0.3888888888888889,Huawei,Nova 7i,Huawei,Nova 7i
https://gadgets.ndtv.com/huawei-y7p-price-in-india-91547,0.0,Huawei,Y7p,Huawei,Y7p
https://gadgets.ndtv.com/huawei-p40-lite-price-in-india-91367,0.0,Huawei,P40 Lite,Huawei,P40 Lite
https://gadgets.ndtv.com/huawei-p30-lite-new-edition-price-in-india-91439,0.0,Huawei,P30 Lite New Edition,Huawei,P30 Lite New Edition
https://gadgets.ndtv.com/huawei-y6s-price-in-india-91404,0.0,Huawei,Y6s,Huawei,Y6s
https://gadgets.ndtv.com/huawei-p-smart-pro-price-in-india-91375,0.0,Huawei,P Smart Pro,Huawei,P Smart Pro
https://gadgets.ndtv.com/huawei-nova-6-se-price-in-india-91344,0.0,Huawei,Nova 6 SE,Huawei,Nova 6 SE
https://gadgets.ndtv.com/huawei-nova-6-5g-price-in-india-91343,0.0,Huawei,Nova 6 5G,Huawei,Nova 6 5G
https://gadgets.ndtv.com/huawei-nova-6-price-in-india-91342,0.0,Huawei,Nova 6,Huawei,Nova 6
https://gadgets.ndtv.com/huawei-y9s-price-in-india-91270,5.266328892668179,Huawei,Y9s,Huawei,Y9s
https://gadgets.ndtv.com/huawei-p-smart-s-price-in-india-94117,0.0,Huawei,P Smart S,Huawei,P Smart S
https://gadgets.ndtv.com/huawei-enjoy-10s-price-in-india-91236,0.0,Huawei,Enjoy 10S,Huawei,Enjoy 10S
https://gadgets.ndtv.com/huawei-nova-5z-price-in-india-91219,10.0,Huawei,Nova 5z,Huawei,Nova 5z
https://gadgets.ndtv.com/huawei-enjoy-10-price-in-india-91217,0.0,Huawei,Enjoy 10,Huawei,Enjoy 10
https://gadgets.ndtv.com/huawei-mate-30-pro-5g-price-in-india-91144,3.79469696969697,Huawei,Mate 30 Pro 5G,Huawei,Mate 30 Pro 5G
https://gadgets.ndtv.com/huawei-mate-30-5g-price-in-india-91143,0.0,Huawei,Mate 30 5G,Huawei,Mate 30 5G
https://gadgets.ndtv.com/huawei-enjoy-10-plus-price-in-india-91101,0.0,Huawei,Enjoy 10 Plus,Huawei,Enjoy 10 Plus
https://gadgets.ndtv.com/huawei-mate-30-price-in-india-90957,0.0,Huawei,Mate 30,Huawei,Mate 30
https://gadgets.ndtv.com/huawei-mate-30-pro-price-in-india-90956,4.6341269841269845,Huawei,Mate 30 Pro,Huawei,Mate 30 Pro
https://gadgets.ndtv.com/huawei-nova-5t-price-in-india-91034,9.1,Huawei,Nova 5T,Huawei,Nova 5T
https://gadgets.ndtv.com/huawei-nova-5i-pro-price-in-india-90910,0.0,Huawei,Nova 5i Pro,Huawei,Nova 5i Pro
https://gadgets.ndtv.com/huawei-nova-5i-price-in-india-13143,0.0,Huawei,Nova 5i,Huawei,Nova 5i
https://gadgets.ndtv.com/huawei-nova-5-pro-price-in-india-13142,10.0,Huawei,Nova 5 Pro,Huawei,Nova 5 Pro
https://gadgets.ndtv.com/huawei-nova-5-price-in-india-13141,0.0,Huawei,Nova 5,Huawei,Nova 5
https://gadgets.ndtv.com/huawei-maimang-8-price-in-india-13112,0.0,Huawei,Maimang 8,Huawei,Maimang 8
https://gadgets.ndtv.com/huawei-y9-prime-2019-price-in-india-13058,4.972688492063491,Huawei,Y9 Prime 2019,Huawei,Y9 Prime 2019
https://gadgets.ndtv.com/huawei-p-smart-z-price-in-india-13049,0.0,Huawei,P Smart Z,Huawei,P Smart Z
https://gadgets.ndtv.com/huawei-y5-2019-price-in-india-13044,5.0,Huawei,Y5 2019,Huawei,Y5 2019
https://gadgets.ndtv.com/huawei-y6-prime-2019-12990,3.28125,Huawei,Y6 Prime (2019),Huawei,Y6 Prime (2019)
https://gadgets.ndtv.com/huawei-p30-lite-12987,4.440701769197475,Huawei,P30 Lite,Huawei,P30 Lite
https://gadgets.ndtv.com/huawei-enjoy-9e-12973,0.0,Huawei,Enjoy 9e,Huawei,Enjoy 9e
https://gadgets.ndtv.com/huawei-enjoy-9s-12972,0.0,Huawei,Enjoy 9S,Huawei,Enjoy 9S
https://gadgets.ndtv.com/huawei-p30-pro-12307,4.571885200550938,Huawei,P30 Pro,Huawei,P30 Pro
https://gadgets.ndtv.com/huawei-nova-4e-12303,5.549999999999999,Huawei,Nova 4e,Huawei,Nova 4e
https://gadgets.ndtv.com/huawei-p-smart-plus-2019-12248,0.0,Huawei,P Smart+ (2019),Huawei,P Smart+ (2019)
https://gadgets.ndtv.com/huawei-y6-2019-12228,0.0,Huawei,Y6 (2019),Huawei,Y6 (2019)
https://gadgets.ndtv.com/huawei-p30-12006,0.0,Huawei,P30,Huawei,P30
https://gadgets.ndtv.com/huawei-y7-2019-5785,0.0,Huawei,Y7 (2019),Huawei,Y7 (2019)
https://gadgets.ndtv.com/huawei-mate-x-12166,6.071428571428571,Huawei,Mate X,Huawei,Mate X
https://gadgets.ndtv.com/huawei-nova-lite-3-11983,0.0,Huawei,Nova Lite 3,Huawei,Nova Lite 3
https://gadgets.ndtv.com/huawei-y6-pro-2019-11982,7.208333333333333,Huawei,Y6 Pro (2019),Huawei,Y6 Pro (2019)
https://gadgets.ndtv.com/huawei-y5-lite-8923,2.6342592592592595,Huawei,Y5 Lite,Huawei,Y5 Lite
https://gadgets.ndtv.com/huawei-y7-pro-2019-5786,0.0,Huawei,Y7 Pro (2019),Huawei,Y7 Pro (2019)
https://gadgets.ndtv.com/huawei-nova-4-5772,0.0,Huawei,Nova 4,Huawei,Nova 4
https://gadgets.ndtv.com/huawei-p-smart-2019-5764,9.0,Huawei,P Smart (2019),Huawei,P Smart (2019)
https://gadgets.ndtv.com/huawei-enjoy-9-5762,0.0,Huawei,Enjoy 9,Huawei,Enjoy 9
https://gadgets.ndtv.com/huawei-mate-20-pro-5677,5.554650927500631,Huawei,Mate 20 Pro,Huawei,Mate 20 Pro
https://gadgets.ndtv.com/huawei-mate-20-x-5693,6.499999999999999,Huawei,Mate 20 X,Huawei,Mate 20 X
https://gadgets.ndtv.com/huawei-enjoy-max-5690,3.75,Huawei,Enjoy Max,Huawei,Enjoy Max
https://gadgets.ndtv.com/huawei-enjoy-9-plus-5689,0.0,Huawei,Enjoy 9 Plus,Huawei,Enjoy 9 Plus
https://gadgets.ndtv.com/huawei-mate-20-5676,0.0,Huawei,Mate 20,Huawei,Mate 20
https://gadgets.ndtv.com/huawei-y9-2019-5668,5.603174843674844,Huawei,Y9 (2019),Huawei,Y9 (2019)
https://gadgets.ndtv.com/huawei-maimang-7-5644,0.0,Huawei,Maimang 7,Huawei,Maimang 7
https://gadgets.ndtv.com/huawei-mate-20-lite-5630,0.0,Huawei,Mate 20 Lite,Huawei,Mate 20 Lite
https://gadgets.ndtv.com/huawei-nova-3i-5556,5.2788313822507895,,,,
https://gadgets.ndtv.com/huawei-nova-3-5543,5.776019649075205,Huawei,Nova 3,Huawei,Nova 3
https://gadgets.ndtv.com/huawei-enjoy-8e-youth-5480,0.0,Huawei,Enjoy 8e Youth,Huawei,Enjoy 8e Youth
https://gadgets.ndtv.com/huawei-y5-prime-2018-5462,2.204891446936901,,,,
https://gadgets.ndtv.com/huawei-y3-2018-5448,2.625,Huawei,Y3 (2018),Huawei,Y3 (2018)
https://gadgets.ndtv.com/huawei-y6-2018-4708,0.0,Huawei,Y6 2018,Huawei,Y6 2018
https://gadgets.ndtv.com/huawei-y7-2018-5784,0.0,Huawei,Y7 2018,Huawei,Y7 2018
https://gadgets.ndtv.com/huawei-enjoy-8e-4700,0.0,Huawei,Enjoy 8e,Huawei,Enjoy 8e
https://gadgets.ndtv.com/huawei-enjoy-8-plus-4699,0.0,Huawei,Enjoy 8 Plus,Huawei,Enjoy 8 Plus
https://gadgets.ndtv.com/huawei-enjoy-8-4698,0.0,Huawei,Enjoy 8,Huawei,Enjoy 8
https://gadgets.ndtv.com/huawei-y7-prime-2018-4696,2.388888888888889,Huawei,Y7 Prime 2018,Huawei,Y7 Prime 2018
https://gadgets.ndtv.com/huawei-porsche-design-mate-rs-4692,7.366666666666667,Huawei,Porsche Design Mate RS,Huawei,Porsche Design Mate RS
https://gadgets.ndtv.com/huawei-p20-pro-4691,5.321907406960693,Huawei,P20 Pro,Huawei,P20 Pro
https://gadgets.ndtv.com/huawei-p20-4690,6.25,Huawei,P20,Huawei,P20
https://gadgets.ndtv.com/huawei-nova-3e-4672,3.775595238095238,,,,
https://gadgets.ndtv.com/huawei-p20-lite-4664,5.49884542892695,Huawei,P20 Lite,Huawei,P20 Lite
https://gadgets.ndtv.com/huawei-y9-2018-4658,5.4,Huawei,Y9 (2018),Huawei,Y9 (2018)
https://gadgets.ndtv.com/huawei-enjoy-7s-4554,0.0,Huawei,Enjoy 7S,Huawei,Enjoy 7S
https://gadgets.ndtv.com/huawei-nova-2s-4547,0.0,Huawei,Nova 2s,Huawei,Nova 2s
https://gadgets.ndtv.com/huawei-holly-4-plus-4492,3.8598595383275267,Huawei,Holly 4 Plus,Huawei,Holly 4 Plus
https://gadgets.ndtv.com/huawei-mate-10-lite-4472,0.0,Huawei,Mate 10 Lite,Huawei,Mate 10 Lite
https://gadgets.ndtv.com/huawei-mate-10-porsche-design-4470,0.0,Huawei,Mate 10 Porsche Design,Huawei,Mate 10 Porsche Design
https://gadgets.ndtv.com/huawei-mate-10-pro-4469,0.0,Huawei,Mate 10 Pro,Huawei,Mate 10 Pro
https://gadgets.ndtv.com/huawei-mate-10-4468,5.0,Huawei,Mate 10,Huawei,Mate 10
https://gadgets.ndtv.com/huawei-y6-pro-2017-4463,0.0,Huawei,Y6 Pro (2017),Huawei,Y6 Pro (2017)
https://gadgets.ndtv.com/huawei-nova-2i-4438,0.9859920634920634,Huawei,Nova 2i,Huawei,Nova 2i
https://gadgets.ndtv.com/huawei-maimang-6-4425,0.0,Huawei,Maimang 6,Huawei,Maimang 6
https://gadgets.ndtv.com/huawei-y7-prime-4210,0.0,Huawei,Y7 Prime,Huawei,Y7 Prime
https://gadgets.ndtv.com/huawei-nova-2-plus-4184,8.0,Huawei,Nova 2 Plus,Huawei,Nova 2 Plus
https://gadgets.ndtv.com/huawei-nova-2-4183,0.0,Huawei,Nova 2,Huawei,Nova 2
https://gadgets.ndtv.com/huawei-y6-2017-4180,0.0,Huawei,Y6 (2017),Huawei,Y6 (2017)
https://gadgets.ndtv.com/huawei-y7-4162,0.0,Huawei,Y7,Huawei,Y7
https://gadgets.ndtv.com/huawei-y3-2017-4156,0.0,Huawei,Y3 (2017),Huawei,Y3 (2017)
https://gadgets.ndtv.com/huawei-enjoy-7-plus-4107,0.0,Huawei,Enjoy 7 Plus,Huawei,Enjoy 7 Plus
https://gadgets.ndtv.com/huawei-y5-2017-4093,0.0,Huawei,Y5 2017,Huawei,Y5 2017
https://gadgets.ndtv.com/huawei-p10-lite-4068,6.35,Huawei,P10 Lite,Huawei,P10 Lite
https://gadgets.ndtv.com/huawei-p10-plus-4025,10.0,Huawei,P10 Plus,Huawei,P10 Plus
https://gadgets.ndtv.com/huawei-nova-lite-4016,0.0,Huawei,nova lite,Huawei,nova lite
https://gadgets.ndtv.com/huawei-p10-4011,3.328125,Huawei,P10,Huawei,P10
https://gadgets.ndtv.com/huawei-p8-lite-2017-3963,4.3453124999999995,,,,
https://gadgets.ndtv.com/huawei-enjoy-6s-3907,0.0,Huawei,Enjoy 6s,Huawei,Enjoy 6s
https://gadgets.ndtv.com/huawei-mate-9-lite-3888,0.0,Huawei,Mate 9 Lite,Huawei,Mate 9 Lite
https://gadgets.ndtv.com/huawei-mate-9-pro-3880,0.0,Huawei,Mate 9 Pro,Huawei,Mate 9 Pro
https://gadgets.ndtv.com/huawei-mate-9-3863,0.0,Huawei,Mate 9,Huawei,Mate 9
https://gadgets.ndtv.com/huawei-enjoy-6-3853,0.0,Huawei,Enjoy 6,Huawei,Enjoy 6
https://gadgets.ndtv.com/huawei-nova-plus-3743,1.7503703703703701,Huawei,Nova Plus,Huawei,Nova Plus
https://gadgets.ndtv.com/huawei-nova-3742,0.0,Huawei,Nova,Huawei,Nova
https://gadgets.ndtv.com/huawei-g9-plus-3703,0.0,Huawei,G9 Plus,Huawei,G9 Plus
https://gadgets.ndtv.com/huawei-maimang-5-3641,3.7738095238095237,Huawei,Maimang 5,Huawei,Maimang 5
https://gadgets.ndtv.com/huawei-g9-lite-3478,0.0,Huawei,G9 Lite,Huawei,G9 Lite
https://gadgets.ndtv.com/huawei-p9-lite-3458,2.562314814814815,,,,
https://gadgets.ndtv.com/huawei-y5-ii-4g-3443,2.170870795870796,Huawei,Y5 II 4G,Huawei,Y5 II 4G
https://gadgets.ndtv.com/huawei-y5-ii-3442,5.42184193121693,Huawei,Y5 II,Huawei,Y5 II
https://gadgets.ndtv.com/huawei-y3-ii-4g-3441,5.084696443602693,Huawei,Y3 II 4G,Huawei,Y3 II 4G
https://gadgets.ndtv.com/huawei-y3-ii-3440,0.0,Huawei,Y3 II,Huawei,Y3 II
https://gadgets.ndtv.com/huawei-p9-plus-3419,0.0,Huawei,P9 Plus,Huawei,P9 Plus
https://gadgets.ndtv.com/huawei-p9-3418,6.3298495057700785,,,,
https://gadgets.ndtv.com/huawei-y6-pro-3280,-1.0753968253968256,Huawei,Y6 Pro,Huawei,Y6 Pro
https://gadgets.ndtv.com/huawei-gx8-3209,0.0,Huawei,GX8,Huawei,GX8
https://gadgets.ndtv.com/huawei-enjoy-5s-3153,0.0,Huawei,Enjoy 5S,Huawei,Enjoy 5S
https://gadgets.ndtv.com/huawei-mate-8-3128,1.4742063492063493,Huawei,Mate 8,Huawei,Mate 8
https://gadgets.ndtv.com/huawei-g7-plus-3092,0.0,Huawei,G7 Plus,Huawei,G7 Plus
https://gadgets.ndtv.com/huawei-enjoy-5-3024,0.0,Huawei,Enjoy 5,Huawei,Enjoy 5
https://gadgets.ndtv.com/huawei-google-nexus-6p-2999,4.05648895067259,Huawei,Google Nexus 6P,Huawei,Google Nexus 6P
https://gadgets.ndtv.com/huawei-g8-2919,0.0,Huawei,G8,Huawei,G8
https://gadgets.ndtv.com/huawei-mate-s-2918,-1.6666666666666665,Huawei,Mate S,Huawei,Mate S
https://gadgets.ndtv.com/huawei-g620s-2765,0.0,Huawei,G620S,Huawei,G620S
https://gadgets.ndtv.com/huawei-y625-2764,0.0,Huawei,Y625,Huawei,Y625
https://gadgets.ndtv.com/huawei-y541-2763,3.8499999999999996,Huawei,Y541,Huawei,Y541
https://gadgets.ndtv.com/huawei-y336-2762,0.0,Huawei,Y336,Huawei,Y336
https://gadgets.ndtv.com/huawei-ascend-p8lite-2599,0.0,Huawei,Ascend P8lite,Huawei,Ascend P8lite
https://gadgets.ndtv.com/huawei-snapto-2559,0.0,Huawei,SnapTo,Huawei,SnapTo
https://gadgets.ndtv.com/huawei-y635-2442,0.0,Huawei,Y635,Huawei,Y635
https://gadgets.ndtv.com/huawei-y360-2441,-1.1851851851851853,Huawei,Y360,Huawei,Y360
https://gadgets.ndtv.com/huawei-c199s-2360,0.0,Huawei,C199S,Huawei,C199S
https://gadgets.ndtv.com/huawei-g-play-mini-2611,0.0,Huawei,G Play Mini,Huawei,G Play Mini
https://gadgets.ndtv.com/huawei-ascend-p8-2574,2.2777777777777777,Huawei,Ascend P8,Huawei,Ascend P8
https://gadgets.ndtv.com/huawei-ascend-p8max-2573,0.0,Huawei,Ascend P8max,Huawei,Ascend P8max
https://gadgets.ndtv.com/huawei-ascend-gx1-2229,0.0,Huawei,Ascend GX1,Huawei,Ascend GX1
https://gadgets.ndtv.com/huawei-ascend-g7-1960,0.0,Huawei,Ascend G7,Huawei,Ascend G7
https://gadgets.ndtv.com/huawei-ascend-mate-7-1956,4.666666666666667,Huawei,Ascend Mate 7,Huawei,Ascend Mate 7
https://gadgets.ndtv.com/huawei-ascend-p7-sapphire-edition-1908,0.0,Huawei,Ascend P7 Sapphire Edition,Huawei,Ascend P7 Sapphire Edition
https://gadgets.ndtv.com/huawei-ascend-g750-1598,4.833333333333333,Huawei,Ascend G750,Huawei,Ascend G750
https://gadgets.ndtv.com/huawei-ascend-p7-1582,3.0829081632653055,Huawei,Ascend P7,Huawei,Ascend P7
https://gadgets.ndtv.com/huawei-ascend-g730-1573,2.0401265228479746,Huawei,Ascend G730,Huawei,Ascend G730
https://gadgets.ndtv.com/huawei-ascend-p7-mini-1566,0.0,Huawei,Ascend P7 mini,Huawei,Ascend P7 mini
https://gadgets.ndtv.com/huawei-ascend-y600-1441,0.0,Huawei,Ascend Y600,Huawei,Ascend Y600
https://gadgets.ndtv.com/huawei-y300-1303,0.0,Huawei,Y300,Huawei,Y300
https://gadgets.ndtv.com/huawei-ascend-g6-1300,0.0,Huawei,Ascend G6,Huawei,Ascend G6
https://gadgets.ndtv.com/huawei-ascend-y530-1258,0.8386479591836733,,,,
https://gadgets.ndtv.com/huawei-ascend-p6-s-1237,0.0,Huawei,Ascend P6 S,Huawei,Ascend P6 S
https://gadgets.ndtv.com/huawei-ascend-y511-1230,1.9751885330578511,Huawei,Ascend Y511,Huawei,Ascend Y511
https://gadgets.ndtv.com/huawei-ascend-y320-1229,0.0,Huawei,Ascend Y320,Huawei,Ascend Y320
https://gadgets.ndtv.com/huawei-b199-1227,0.0,Huawei,B199,Huawei,B199
https://gadgets.ndtv.com/huawei-ascend-mate-2-1201,0.0,Huawei,Ascend Mate 2,Huawei,Ascend Mate 2
https://gadgets.ndtv.com/huawei-ascend-w2-888,0.0,Huawei,Ascend W2,Huawei,Ascend W2
https://gadgets.ndtv.com/huawei-ascend-p6-838,6.159087301587302,Huawei,Ascend P6,Huawei,Ascend P6
https://gadgets.ndtv.com/huawei-ascend-g700-1043,0.0,Huawei,Ascend G700,Huawei,Ascend G700
https://gadgets.ndtv.com/huawei-g610-1042,0.0,Huawei,G610,Huawei,G610
https://gadgets.ndtv.com/huawei-ascend-w1-77,4.572206231148287,Huawei,Ascend W1,Huawei,Ascend W1
https://gadgets.ndtv.com/huawei-ascend-mate-51,0.0,Huawei,Ascend Mate,Huawei,Ascend Mate
https://gadgets.ndtv.com/huawei-ascend-y300-57,3.3939591836734695,Huawei,Ascend Y300,Huawei,Ascend Y300
https://gadgets.ndtv.com/huawei-ascend-g510-49,0.0,Huawei,Ascend G510,Huawei,Ascend G510
https://gadgets.ndtv.com/huawei-ascend-p2-54,2.0833333333333335,Huawei,Ascend P2,Huawei,Ascend P2
https://gadgets.ndtv.com/huawei-ascend-d2-48,0.0,Huawei,Ascend D2,Huawei,Ascend D2
https://gadgets.ndtv.com/huawei-u8300-73,0.0,Huawei,U8300,Huawei,U8300
https://gadgets.ndtv.com/huawei-ascend-g600-50,0.0,Huawei,Ascend G600,Huawei,Ascend G600
https://gadgets.ndtv.com/huawei-g300-59,0.0,Huawei,G300,Huawei,G300
https://gadgets.ndtv.com/huawei-ascend-y200-56,0.0,Huawei,Ascend Y200,Huawei,Ascend Y200
https://gadgets.ndtv.com/huawei-m920-66,0.0,Huawei,M920,Huawei,M920
https://gadgets.ndtv.com/huawei-ascend-p1-52,0.0,Huawei,Ascend P1,Huawei,Ascend P1
https://gadgets.ndtv.com/huawei-u8652-75,9.0,Huawei,U8652,Huawei,U8652
https://gadgets.ndtv.com/huawei-ascend-d1-47,0.0,Huawei,Ascend D1,Huawei,Ascend D1
https://gadgets.ndtv.com/huawei-ascend-p1-s-53,0.0,Huawei,Ascend P1 S,Huawei,Ascend P1 S
https://gadgets.ndtv.com/huawei-m886-65,0.0,Huawei,M886,Huawei,M886
https://gadgets.ndtv.com/huawei-boulder-u8350-58,0.0,Huawei,Boulder U8350,Huawei,Boulder U8350
https://gadgets.ndtv.com/huawei-u8850-vision-76,0.0,Huawei,U8850 Vision,Huawei,U8850 Vision
https://gadgets.ndtv.com/huawei-sonic-u8650-68,0.0,Huawei,Sonic U8650,Huawei,Sonic U8650
https://gadgets.ndtv.com/huawei-m865-64,0.0,Huawei,M865,Huawei,M865
https://gadgets.ndtv.com/huawei-m835-63,0.0,Huawei,M835,Huawei,M835
https://gadgets.ndtv.com/huawei-ascend-x-55,0.0,Huawei,Ascend X,Huawei,Ascend X
https://gadgets.ndtv.com/huawei-ideos-x5-62,0.0,Huawei,Ideos X5,Huawei,Ideos X5
https://gadgets.ndtv.com/huawei-ideos-x3-61,0.0,Huawei,Ideos X3,Huawei,Ideos X3
https://gadgets.ndtv.com/huawei-u5510-81,0.0,Huawei,U5510,Huawei,U5510
https://gadgets.ndtv.com/huawei-new-ideos-x5-67,3.1399999999999997,Huawei,New Ideos X5,Huawei,New Ideos X5
https://gadgets.ndtv.com/huawei-ascend-m860-80,0.0,Huawei,Ascend M860,Huawei,Ascend M860
https://gadgets.ndtv.com/huawei-u8150-ideos-71,0.0,Huawei,U8150 Ideos,Huawei,U8150 Ideos
https://gadgets.ndtv.com/huawei-u8110-70,0.0,Huawei,U8110,Huawei,U8110
https://gadgets.ndtv.com/huawei-u8100-69,0.0,Huawei,U8100,Huawei,U8100
https://gadgets.ndtv.com/huawei-u8220-72,0.0,Huawei,U8220,Huawei,U8220
https://gadgets.ndtv.com/huawei-y6p-price-in-india-92214,-4.000000000000001,Huawei,Y6P,Huawei,Y6P
https://gadgets.ndtv.com/huawei-y5p-price-in-india-92213,0.0,Huawei,Y5P,Huawei,Y5P
https://gadgets.ndtv.com/huawei-p-smart-2020-price-in-india-92107,0.0,Huawei,P Smart 2020,Huawei,P Smart 2020
https://gadgets.ndtv.com/huawei-mate-20-x-5g-13034,0.0,Huawei,Mate 20 X 5G,Huawei,Mate 20 X 5G
https://gadgets.ndtv.com/huawei-nova-2-lite-4660,1.1208333333333331,Huawei,Nova 2 Lite,Huawei,Nova 2 Lite
https://gadgets.ndtv.com/huawei-g7010-79,0.0,Huawei,G7010,Huawei,G7010
https://gadgets.ndtv.com/huawei-g5510-78,0.0,Huawei,G5510,Huawei,G5510
https://gadgets.ndtv.com/huawei-u8651t-74,0.0,Huawei,U8651T,Huawei,U8651T
https://gadgets.ndtv.com/iball-andi-wink-4g-3805,7.0,iBall,Andi Wink 4G,iBall,Andi Wink 4G
https://gadgets.ndtv.com/iball-andi-f2f-5-5u-3692,10.0,iBall,Andi F2F 5.5U,iBall,Andi F2F 5.5U
https://gadgets.ndtv.com/iball-andi-5l-rider-3650,0.0,iBall,Andi 5L Rider,iBall,Andi 5L Rider
https://gadgets.ndtv.com/iball-andi-5g-blink-4g-3600,1.2099999999999997,iBall,Andi 5G Blink 4G,iBall,Andi 5G Blink 4G
https://gadgets.ndtv.com/iball-andi-5n-dude-3472,5.4437500000000005,iBall,Andi 5N Dude,iBall,Andi 5N Dude
https://gadgets.ndtv.com/iball-andi-blink-4g-3437,0.0,iBall,Andi Blink 4G,iBall,Andi Blink 4G
https://gadgets.ndtv.com/iball-andi-5q-gold-4g-3375,0.0,iBall,Andi 5Q Gold 4G,iBall,Andi 5Q Gold 4G
https://gadgets.ndtv.com/iball-andi-5-5h-weber-4g-3374,3.5,iBall,Andi 5.5H Weber 4G ,iBall,Andi 5.5H Weber 4G 
https://gadgets.ndtv.com/iball-cobalt-5-5f-youva-3267,0.0,iBall,Cobalt 5.5F Youva,iBall,Cobalt 5.5F Youva
